ID,Title,Difficulty,Topics,Link,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions,pattern
118,Pascal's Triangle,Easy,"Array, Dynamic Programming",https://leetcode.com/problems/pascals-triangle/,77.97,FALSE,Algorithms,14345,536,"[{""input"": ""numRows=5"", ""expected"": ""[[1],[1,1],[1,2,1],[1,3,3,1],[1,4,6,4,1]]""}, {""input"": ""numRows=1"", ""expected"": ""[[1]]""}, {""input"": ""numRows=30"", ""expected"": ""row 30 starts with [1,29,406,3654,...] and ends with [...,3654,406,29,1]""}, {""input"": ""numRows=2"", ""expected"": ""[[1],[1,1]]""}]","[{""title"": ""Pascal's Triangle II"", ""titleSlug"": ""pascals-triangle-ii"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Check If Digits Are Equal in String After Operations II"", ""titleSlug"": ""check-if-digits-are-equal-in-string-after-operations-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
104,Maximum Depth of Binary Tree,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/maximum-depth-of-binary-tree/,77.37,FALSE,Algorithms,13775,273,"[{""input"": ""[3,9,20,None,None,15,7]"", ""expected"": ""3""}, {""input"": ""[]"", ""expected"": ""0""}, {""input"": ""left-skewed chain of 1000 nodes"", ""expected"": ""1000""}, {""input"": ""[1,2]"", ""expected"": ""2""}]","[{""title"": ""Balanced Binary Tree"", ""titleSlug"": ""balanced-binary-tree"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Minimum Depth of Binary Tree"", ""titleSlug"": ""minimum-depth-of-binary-tree"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Maximum Depth of N-ary Tree"", ""titleSlug"": ""maximum-depth-of-n-ary-tree"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Time Needed to Inform All Employees"", ""titleSlug"": ""time-needed-to-inform-all-employees"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Amount of Time for Binary Tree to Be Infected"", ""titleSlug"": ""amount-of-time-for-binary-tree-to-be-infected"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Height of Binary Tree After Subtree Removal Queries"", ""titleSlug"": ""height-of-binary-tree-after-subtree-removal-queries"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""bfs_level_order"", ""dfs_recursive""]"
268,Missing Number,Easy,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting",https://leetcode.com/problems/missing-number/,70.54,FALSE,Algorithms,13457,3428,"[{""input"": ""[3,0,1]"", ""expected"": ""2""}, {""input"": ""[0]"", ""expected"": ""1""}, {""input"": ""[0,1,2,3,4,6,7,8,9,10]"", ""expected"": ""5""}, {""input"": ""[0,1]"", ""expected"": ""2""}]","[{""title"": ""First Missing Positive"", ""titleSlug"": ""first-missing-positive"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Single Number"", ""titleSlug"": ""single-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find the Duplicate Number"", ""titleSlug"": ""find-the-duplicate-number"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Couples Holding Hands"", ""titleSlug"": ""couples-holding-hands"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Find Unique Binary String"", ""titleSlug"": ""find-unique-binary-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find the Largest Almost Missing Integer"", ""titleSlug"": ""find-the-largest-almost-missing-integer"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""binary_search_standard"", ""hash_map_lookup""]"
242,Valid Anagram,Easy,"Hash Table, String, Sorting",https://leetcode.com/problems/valid-anagram/,66.98,FALSE,Algorithms,13370,449,"[{""input"": ""s=\""anagram\"", t=\""nagaram\"""", ""expected"": ""true""}, {""input"": ""s=\""\"", t=\""\"""", ""expected"": ""true""}, {""input"": ""s=\""a\""*500+\""b\""*500, t=\""b\""*500+\""a\""*500"", ""expected"": ""true""}, {""input"": ""s=\""rat\"", t=\""car\"""", ""expected"": ""false""}]","[{""title"": ""Group Anagrams"", ""titleSlug"": ""group-anagrams"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Palindrome Permutation"", ""titleSlug"": ""palindrome-permutation"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find All Anagrams in a String"", ""titleSlug"": ""find-all-anagrams-in-a-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Resultant Array After Removing Anagrams"", ""titleSlug"": ""find-resultant-array-after-removing-anagrams"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""hash_map_frequency""]"
217,Contains Duplicate,Easy,"Array, Hash Table, Sorting",https://leetcode.com/problems/contains-duplicate/,63.44,FALSE,Algorithms,13124,1337,"[{""input"": ""[1,2,3,1]"", ""expected"": ""true""}, {""input"": ""[1]"", ""expected"": ""false""}, {""input"": ""[1,2,3,4,5,6,7,8,9,5]"", ""expected"": ""true""}, {""input"": ""[1,2,3,4,5,6,7,8,9,10]"", ""expected"": ""false""}]","[{""title"": ""Contains Duplicate II"", ""titleSlug"": ""contains-duplicate-ii"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Contains Duplicate III"", ""titleSlug"": ""contains-duplicate-iii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Make Array Zero by Subtracting Equal Amounts"", ""titleSlug"": ""make-array-zero-by-subtracting-equal-amounts"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find Valid Pair of Adjacent Digits in String"", ""titleSlug"": ""find-valid-pair-of-adjacent-digits-in-string"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""hash_map_frequency""]"
704,Binary Search,Easy,"Array, Binary Search",https://leetcode.com/problems/binary-search/,59.83,FALSE,Algorithms,12818,282,"[{""input"": ""nums=[-1,0,3,5,9,12], target=9"", ""expected"": ""4""}, {""input"": ""nums=[5], target=5"", ""expected"": ""0""}, {""input"": ""nums=[0,2,4,6,8,10,12,14,16,18], target=14"", ""expected"": ""7""}, {""input"": ""nums=[-1,0,3,5,9,12], target=2"", ""expected"": ""-1""}]","[{""title"": ""Search in a Sorted Array of Unknown Size"", ""titleSlug"": ""search-in-a-sorted-array-of-unknown-size"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Count of Positive Integer and Negative Integer"", ""titleSlug"": ""maximum-count-of-positive-integer-and-negative-integer"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""binary_search_standard""]"
876,Middle of the Linked List,Easy,"Linked List, Two Pointers",https://leetcode.com/problems/middle-of-the-linked-list/,80.9,FALSE,Algorithms,12673,419,"[{""input"": ""[1,2,3,4,5]"", ""expected"": ""[3,4,5]""}, {""input"": ""[1]"", ""expected"": ""[1]""}, {""input"": ""[1,2,3,4,5,6,7,8,9,10]"", ""expected"": ""[6,7,8,9,10]""}, {""input"": ""[1,2,3,4,5,6]"", ""expected"": ""[4,5,6]""}]","[{""title"": ""Delete the Middle Node of a Linked List"", ""titleSlug"": ""delete-the-middle-node-of-a-linked-list"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Twin Sum of a Linked List"", ""titleSlug"": ""maximum-twin-sum-of-a-linked-list"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""fast_slow_pointers"", ""two_pointers_same""]"
100,Same Tree,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/same-tree/,65.57,FALSE,Algorithms,12394,274,"[{""input"": ""p=[1,2,3], q=[1,2,3]"", ""expected"": ""true""}, {""input"": ""p=[], q=[]"", ""expected"": ""true""}, {""input"": ""p=complete binary tree 15 nodes [1..15], q=complete binary tree 15 nodes [1..15]"", ""expected"": ""true""}, {""input"": ""p=[1,2,1], q=[1,1,2]"", ""expected"": ""false""}]",[],"[""bfs_level_order"", ""dfs_recursive""]"
746,Min Cost Climbing Stairs,Easy,"Array, Dynamic Programming",https://leetcode.com/problems/min-cost-climbing-stairs/,67.44,FALSE,Algorithms,12047,1857,"[{""input"": ""cost=[10,15,20]"", ""expected"": ""15""}, {""input"": ""cost=[0,0]"", ""expected"": ""0""}, {""input"": ""cost=[1]*1000"", ""expected"": ""499""}, {""input"": ""cost=[1,100,1,1,1,100,1,1,100,1]"", ""expected"": ""6""}]","[{""title"": ""Climbing Stairs"", ""titleSlug"": ""climbing-stairs"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find Number of Ways to Reach the K-th Stair"", ""titleSlug"": ""find-number-of-ways-to-reach-the-k-th-stair"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
338,Counting Bits,Easy,"Dynamic Programming, Bit Manipulation",https://leetcode.com/problems/counting-bits/,79.92,FALSE,Algorithms,11638,590,"[{""input"": ""n=5"", ""expected"": ""[0,1,1,2,1,2]""}, {""input"": ""n=0"", ""expected"": ""[0]""}, {""input"": ""n=1000"", ""expected"": ""list of 1001 values where ans[i]=bin(i).count('1')""}, {""input"": ""n=1"", ""expected"": ""[0,1]""}]","[{""title"": ""Number of 1 Bits"", ""titleSlug"": ""number-of-1-bits"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Sum of Values at Indices With K Set Bits"", ""titleSlug"": ""sum-of-values-at-indices-with-k-set-bits"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find the K-or of an Array"", ""titleSlug"": ""find-the-k-or-of-an-array"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
108,Convert Sorted Array to Binary Search Tree,Easy,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/,74.4,FALSE,Algorithms,11588,616,"[{""input"": ""[-10,-3,0,5,9]"", ""expected"": ""height-balanced BST with root=0""}, {""input"": ""[0]"", ""expected"": ""BST with single node 0""}, {""input"": ""[-4,-2,0,2,4]"", ""expected"": ""height-balanced BST with root=0 and height<=3""}, {""input"": ""[1,3]"", ""expected"": ""BST with root=1 or root=3, height-balanced""}]","[{""title"": ""Convert Sorted List to Binary Search Tree"", ""titleSlug"": ""convert-sorted-list-to-binary-search-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dfs_recursive""]"
110,Balanced Binary Tree,Easy,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/balanced-binary-tree/,55.86,FALSE,Algorithms,11546,792,"[{""input"": ""[3,9,20,None,None,15,7]"", ""expected"": ""true""}, {""input"": ""[]"", ""expected"": ""true""}, {""input"": ""complete binary tree with 15 nodes [1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"", ""expected"": ""true""}, {""input"": ""[1,2,2,3,3,None,None,4,4]"", ""expected"": ""false""}]","[{""title"": ""Maximum Depth of Binary Tree"", ""titleSlug"": ""maximum-depth-of-binary-tree"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""K-th Largest Perfect Subtree Size in Binary Tree"", ""titleSlug"": ""k-th-largest-perfect-subtree-size-in-binary-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Check Balanced String"", ""titleSlug"": ""check-balanced-string"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""dfs_recursive""]"
202,Happy Number,Easy,"Hash Table, Math, Two Pointers",https://leetcode.com/problems/happy-number/,58.38,FALSE,Algorithms,11337,1587,"[{""input"": ""n=19"", ""expected"": ""true""}, {""input"": ""n=1"", ""expected"": ""true""}, {""input"": ""n=9999999"", ""expected"": ""false""}, {""input"": ""n=2"", ""expected"": ""false""}]","[{""title"": ""Linked List Cycle"", ""titleSlug"": ""linked-list-cycle"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Add Digits"", ""titleSlug"": ""add-digits"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Ugly Number"", ""titleSlug"": ""ugly-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Sum of Digits of String After Convert"", ""titleSlug"": ""sum-of-digits-of-string-after-convert"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Minimum Addition to Make Integer Beautiful"", ""titleSlug"": ""minimum-addition-to-make-integer-beautiful"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Smallest Value After Replacing With Sum of Prime Factors"", ""titleSlug"": ""smallest-value-after-replacing-with-sum-of-prime-factors"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count the Digits That Divide a Number"", ""titleSlug"": ""count-the-digits-that-divide-a-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""hash_map_lookup"", ""two_pointers_same""]"
125,Valid Palindrome,Easy,"Two Pointers, String",https://leetcode.com/problems/valid-palindrome/,51.47,FALSE,Algorithms,10686,8573,"[{""input"": ""s=\""A man, a plan, a canal: Panama\"""", ""expected"": ""true""}, {""input"": ""s=\""\"""", ""expected"": ""true""}, {""input"": ""s=\""a\""*500+\""b\""+\""a\""*500"", ""expected"": ""false""}, {""input"": ""s=\""race a car\"""", ""expected"": ""false""}]","[{""title"": ""Palindrome Linked List"", ""titleSlug"": ""palindrome-linked-list"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Valid Palindrome II"", ""titleSlug"": ""valid-palindrome-ii"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Maximum Product of the Length of Two Palindromic Subsequences"", ""titleSlug"": ""maximum-product-of-the-length-of-two-palindromic-subsequences"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find First Palindromic String in the Array"", ""titleSlug"": ""find-first-palindromic-string-in-the-array"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Valid Palindrome IV"", ""titleSlug"": ""valid-palindrome-iv"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Palindromes After Operations"", ""titleSlug"": ""maximum-palindromes-after-operations"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""two_pointers_opposite""]"
66,Plus One,Easy,"Array, Math",https://leetcode.com/problems/plus-one/,47.83,FALSE,Algorithms,10623,5524,"[{""input"": ""[1,2,3]"", ""expected"": ""[1,2,4]""}, {""input"": ""[0]"", ""expected"": ""[1]""}, {""input"": ""[9]*1000"", ""expected"": ""[1]+[0]*1000""}, {""input"": ""[9,9,9]"", ""expected"": ""[1,0,0,0]""}]","[{""title"": ""Multiply Strings"", ""titleSlug"": ""multiply-strings"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Add Binary"", ""titleSlug"": ""add-binary"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Plus One Linked List"", ""titleSlug"": ""plus-one-linked-list"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Add to Array-Form of Integer"", ""titleSlug"": ""add-to-array-form-of-integer"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Minimum Operations to Reduce an Integer to 0"", ""titleSlug"": ""minimum-operations-to-reduce-an-integer-to-0"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_local""]"
392,Is Subsequence,Easy,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/is-subsequence/,48.52,FALSE,Algorithms,10415,587,"[{""input"": ""s=\""abc\"", t=\""ahbgdc\"""", ""expected"": ""true""}, {""input"": ""s=\""\"", t=\""ahbgdc\"""", ""expected"": ""true""}, {""input"": ""s=\""a\""*500, t=\""a\""*1000"", ""expected"": ""true""}, {""input"": ""s=\""axc\"", t=\""ahbgdc\"""", ""expected"": ""false""}]","[{""title"": ""Number of Matching Subsequences"", ""titleSlug"": ""number-of-matching-subsequences"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Shortest Way to Form String"", ""titleSlug"": ""shortest-way-to-form-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Append Characters to String to Make Subsequence"", ""titleSlug"": ""append-characters-to-string-to-make-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Make String a Subsequence Using Cyclic Increments"", ""titleSlug"": ""make-string-a-subsequence-using-cyclic-increments"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_1d_sequence"", ""two_pointers_same""]"
112,Path Sum,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/path-sum/,53.39,FALSE,Algorithms,10335,1187,"[{""input"": ""root=[5,4,8,11,None,13,4,7,2,None,None,None,1], targetSum=22"", ""expected"": ""true""}, {""input"": ""root=[], targetSum=0"", ""expected"": ""false""}, {""input"": ""left-skewed chain [1,2,3,...,100], targetSum=5050"", ""expected"": ""true""}, {""input"": ""root=[1,2,3], targetSum=5"", ""expected"": ""false""}]","[{""title"": ""Path Sum II"", ""titleSlug"": ""path-sum-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Binary Tree Maximum Path Sum"", ""titleSlug"": ""binary-tree-maximum-path-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Sum Root to Leaf Numbers"", ""titleSlug"": ""sum-root-to-leaf-numbers"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Path Sum III"", ""titleSlug"": ""path-sum-iii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Path Sum IV"", ""titleSlug"": ""path-sum-iv"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dfs_recursive""]"
67,Add Binary,Easy,"Math, String, Bit Manipulation, Simulation",https://leetcode.com/problems/add-binary/,55.94,FALSE,Algorithms,10082,1062,"[{""input"": ""a=\""11\"", b=\""1\"""", ""expected"": ""\""100\""""}, {""input"": ""a=\""0\"", b=\""0\"""", ""expected"": ""\""0\""""}, {""input"": ""a=\""1\""*300, b=\""1\""*300"", ""expected"": ""\""1\""+\""1\""*299+\""0\""*300 \u2014 i.e. carrying all the way through""}, {""input"": ""a=\""1010\"", b=\""1011\"""", ""expected"": ""\""10101\""""}]","[{""title"": ""Add Two Numbers"", ""titleSlug"": ""add-two-numbers"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Multiply Strings"", ""titleSlug"": ""multiply-strings"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Plus One"", ""titleSlug"": ""plus-one"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Add to Array-Form of Integer"", ""titleSlug"": ""add-to-array-form-of-integer"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""greedy_local""]"
205,Isomorphic Strings,Easy,"Hash Table, String",https://leetcode.com/problems/isomorphic-strings/,47.2,FALSE,Algorithms,9950,2227,"[{""input"": ""s=\""egg\"", t=\""add\"""", ""expected"": ""true""}, {""input"": ""s=\""a\"", t=\""a\"""", ""expected"": ""true""}, {""input"": ""s=\""ab\""*500, t=\""cd\""*500"", ""expected"": ""true""}, {""input"": ""s=\""bar\"", t=\""foo\"""", ""expected"": ""false""}]","[{""title"": ""Word Pattern"", ""titleSlug"": ""word-pattern"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find and Replace Pattern"", ""titleSlug"": ""find-and-replace-pattern"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""hash_map_lookup""]"
